"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Jun., 2010"	"2010/06"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Jul., 2010"	"2010/07"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Aug., 2010"	"2010/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Sep., 2010"	"2010/09"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Oct., 2010"	"2010/10"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Nov., 2010"	"2010/11"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"2010"	"2010"	"Dec., 2010"	"2010/12"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Jan., 2007"	"2007/01"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Feb., 2007"	"2007/02"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Mar., 2007"	"2007/03"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Apr., 2007"	"2007/04"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"May, 2007"	"2007/05"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Jun., 2007"	"2007/06"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Jul., 2007"	"2007/07"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Aug., 2007"	"2007/08"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Sep., 2007"	"2007/09"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Oct., 2007"	"2007/10"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Nov., 2007"	"2007/11"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2007"	"2007"	"Dec., 2007"	"2007/12"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"May, 2008"	"2008/05"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Oct., 2008"	"2008/10"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Nov., 2008"	"2008/11"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2008"	"2008"	"Dec., 2008"	"2008/12"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Jan., 2009"	"2009/01"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Feb., 2009"	"2009/02"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Mar., 2009"	"2009/03"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Apr., 2009"	"2009/04"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"May, 2009"	"2009/05"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Jun., 2009"	"2009/06"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Jul., 2009"	"2009/07"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Aug., 2009"	"2009/08"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Sep., 2009"	"2009/09"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Oct., 2009"	"2009/10"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Nov., 2009"	"2009/11"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2009"	"2009"	"Dec., 2009"	"2009/12"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Jan., 2010"	"2010/01"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Feb., 2010"	"2010/02"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Mar., 2010"	"2010/03"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Apr., 2010"	"2010/04"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"May, 2010"	"2010/05"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Jun., 2010"	"2010/06"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Jul., 2010"	"2010/07"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Aug., 2010"	"2010/08"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Sep., 2010"	"2010/09"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Oct., 2010"	"2010/10"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Nov., 2010"	"2010/11"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"2010"	"2010"	"Dec., 2010"	"2010/12"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Jan., 2007"	"2007/01"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Feb., 2007"	"2007/02"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Mar., 2007"	"2007/03"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Apr., 2007"	"2007/04"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"May, 2007"	"2007/05"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Jun., 2007"	"2007/06"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Jul., 2007"	"2007/07"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Aug., 2007"	"2007/08"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Sep., 2007"	"2007/09"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Oct., 2007"	"2007/10"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Nov., 2007"	"2007/11"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2007"	"2007"	"Dec., 2007"	"2007/12"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Jan., 2008"	"2008/01"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Feb., 2008"	"2008/02"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Mar., 2008"	"2008/03"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Apr., 2008"	"2008/04"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"May, 2008"	"2008/05"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Jun., 2008"	"2008/06"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Jul., 2008"	"2008/07"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Aug., 2008"	"2008/08"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Sep., 2008"	"2008/09"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Oct., 2008"	"2008/10"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Nov., 2008"	"2008/11"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2008"	"2008"	"Dec., 2008"	"2008/12"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Jan., 2009"	"2009/01"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Feb., 2009"	"2009/02"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Mar., 2009"	"2009/03"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Apr., 2009"	"2009/04"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"May, 2009"	"2009/05"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Jun., 2009"	"2009/06"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Jul., 2009"	"2009/07"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Aug., 2009"	"2009/08"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Sep., 2009"	"2009/09"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Oct., 2009"	"2009/10"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Nov., 2009"	"2009/11"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2009"	"2009"	"Dec., 2009"	"2009/12"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Jan., 2010"	"2010/01"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Feb., 2010"	"2010/02"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Mar., 2010"	"2010/03"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Apr., 2010"	"2010/04"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"May, 2010"	"2010/05"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Jun., 2010"	"2010/06"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Jul., 2010"	"2010/07"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Aug., 2010"	"2010/08"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Sep., 2010"	"2010/09"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Oct., 2010"	"2010/10"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Nov., 2010"	"2010/11"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"2010"	"2010"	"Dec., 2010"	"2010/12"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Jan., 2007"	"2007/01"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Feb., 2007"	"2007/02"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Mar., 2007"	"2007/03"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Apr., 2007"	"2007/04"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"May, 2007"	"2007/05"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Jun., 2007"	"2007/06"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Jul., 2007"	"2007/07"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Aug., 2007"	"2007/08"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Sep., 2007"	"2007/09"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Oct., 2007"	"2007/10"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Nov., 2007"	"2007/11"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2007"	"2007"	"Dec., 2007"	"2007/12"	107	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Jan., 2008"	"2008/01"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Feb., 2008"	"2008/02"	99	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Mar., 2008"	"2008/03"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Apr., 2008"	"2008/04"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"May, 2008"	"2008/05"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Jun., 2008"	"2008/06"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Jul., 2008"	"2008/07"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Aug., 2008"	"2008/08"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Sep., 2008"	"2008/09"	88	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Oct., 2008"	"2008/10"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Nov., 2008"	"2008/11"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2008"	"2008"	"Dec., 2008"	"2008/12"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Jan., 2009"	"2009/01"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Feb., 2009"	"2009/02"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Mar., 2009"	"2009/03"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Apr., 2009"	"2009/04"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"May, 2009"	"2009/05"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Jun., 2009"	"2009/06"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Jul., 2009"	"2009/07"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Aug., 2009"	"2009/08"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Sep., 2009"	"2009/09"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Oct., 2009"	"2009/10"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Nov., 2009"	"2009/11"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2009"	"2009"	"Dec., 2009"	"2009/12"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Jan., 2010"	"2010/01"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Feb., 2010"	"2010/02"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Mar., 2010"	"2010/03"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Apr., 2010"	"2010/04"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"May, 2010"	"2010/05"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Jun., 2010"	"2010/06"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Jul., 2010"	"2010/07"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Aug., 2010"	"2010/08"	88	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Sep., 2010"	"2010/09"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Oct., 2010"	"2010/10"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Nov., 2010"	"2010/11"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"2010"	"2010"	"Dec., 2010"	"2010/12"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Jan., 2007"	"2007/01"	148	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Feb., 2007"	"2007/02"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Mar., 2007"	"2007/03"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Apr., 2007"	"2007/04"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"May, 2007"	"2007/05"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Jun., 2007"	"2007/06"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Jul., 2007"	"2007/07"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Aug., 2007"	"2007/08"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Sep., 2007"	"2007/09"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Oct., 2007"	"2007/10"	154	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Nov., 2007"	"2007/11"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2007"	"2007"	"Dec., 2007"	"2007/12"	135	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Jan., 2008"	"2008/01"	172	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Feb., 2008"	"2008/02"	170	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Mar., 2008"	"2008/03"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Apr., 2008"	"2008/04"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"May, 2008"	"2008/05"	159	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Jun., 2008"	"2008/06"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Jul., 2008"	"2008/07"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Aug., 2008"	"2008/08"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Sep., 2008"	"2008/09"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Oct., 2008"	"2008/10"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Nov., 2008"	"2008/11"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2008"	"2008"	"Dec., 2008"	"2008/12"	154	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Jan., 2009"	"2009/01"	138	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Feb., 2009"	"2009/02"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Mar., 2009"	"2009/03"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Apr., 2009"	"2009/04"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"May, 2009"	"2009/05"	144	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Jun., 2009"	"2009/06"	141	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Jul., 2009"	"2009/07"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Aug., 2009"	"2009/08"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Sep., 2009"	"2009/09"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Oct., 2009"	"2009/10"	167	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Nov., 2009"	"2009/11"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2009"	"2009"	"Dec., 2009"	"2009/12"	139	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Jan., 2010"	"2010/01"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Feb., 2010"	"2010/02"	135	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Mar., 2010"	"2010/03"	131	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Apr., 2010"	"2010/04"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"May, 2010"	"2010/05"	121	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Jun., 2010"	"2010/06"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Jul., 2010"	"2010/07"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Aug., 2010"	"2010/08"	145	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Sep., 2010"	"2010/09"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Oct., 2010"	"2010/10"	115	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Nov., 2010"	"2010/11"	143	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"2010"	"2010"	"Dec., 2010"	"2010/12"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2007"	"2007"	"Jan., 2007"	"2007/01"	223	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2007"	"2007"	"Feb., 2007"	"2007/02"	165	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"2007"	"2007"	"Mar., 2007"	"2007/03"	200	Not Applicable	Not Applicable
