"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"30-34 years"	"30-34"	201	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"35-39 years"	"35-39"	273	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"40-44 years"	"40-44"	317	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"45-49 years"	"45-49"	442	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"50-54 years"	"50-54"	647	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"55-59 years"	"55-59"	1095	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"60-64 years "	"60-64"	1427	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"65-69 years"	"65-69"	1548	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"70-74 years"	"70-74"	1787	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"75-79 years"	"75-79"	1908	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"80-84 years"	"80-84"	1900	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"85-89 years"	"85-89"	1919	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"90-94 years"	"90-94"	1461	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"95-99 years"	"95-99"	603	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"100+ years"	"100+"	118	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"< 1 year"	"1"	174	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"1-4 years"	"1-4"	26	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"5-9 years"	"5-9"	15	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"10-14 years"	"10-14"	28	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"15-19 years"	"15-19"	101	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"20-24 years"	"20-24"	138	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"25-29 years"	"25-29"	168	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"30-34 years"	"30-34"	195	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"35-39 years"	"35-39"	262	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"40-44 years"	"40-44"	311	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"45-49 years"	"45-49"	442	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"50-54 years"	"50-54"	607	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"55-59 years"	"55-59"	1017	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"60-64 years "	"60-64"	1261	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"65-69 years"	"65-69"	1530	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"70-74 years"	"70-74"	1693	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"75-79 years"	"75-79"	1850	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"80-84 years"	"80-84"	1922	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"85-89 years"	"85-89"	1917	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"90-94 years"	"90-94"	1444	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"95-99 years"	"95-99"	566	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"100+ years"	"100+"	122	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"< 1 year"	"1"	171	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"1-4 years"	"1-4"	24	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"5-9 years"	"5-9"	18	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"10-14 years"	"10-14"	24	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"15-19 years"	"15-19"	99	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"20-24 years"	"20-24"	135	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"25-29 years"	"25-29"	177	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"30-34 years"	"30-34"	197	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"35-39 years"	"35-39"	280	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"40-44 years"	"40-44"	330	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"45-49 years"	"45-49"	423	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"50-54 years"	"50-54"	647	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"55-59 years"	"55-59"	1046	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"60-64 years "	"60-64"	1439	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"65-69 years"	"65-69"	1680	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"70-74 years"	"70-74"	1870	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"75-79 years"	"75-79"	2019	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"80-84 years"	"80-84"	2120	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"85-89 years"	"85-89"	2117	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"90-94 years"	"90-94"	1530	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"95-99 years"	"95-99"	639	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"100+ years"	"100+"	137	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"< 1 year"	"1"	192	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"1-4 years"	"1-4"	28	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"5-9 years"	"5-9"	13	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"10-14 years"	"10-14"	30	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"15-19 years"	"15-19"	82	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"20-24 years"	"20-24"	162	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"25-29 years"	"25-29"	187	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"30-34 years"	"30-34"	207	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"35-39 years"	"35-39"	262	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"40-44 years"	"40-44"	338	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"45-49 years"	"45-49"	475	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"50-54 years"	"50-54"	651	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"55-59 years"	"55-59"	1086	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"60-64 years "	"60-64"	1410	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"65-69 years"	"65-69"	1646	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"70-74 years"	"70-74"	1883	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"75-79 years"	"75-79"	2000	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"80-84 years"	"80-84"	2113	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"85-89 years"	"85-89"	2170	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"90-94 years"	"90-94"	1623	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"95-99 years"	"95-99"	744	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"100+ years"	"100+"	157	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"< 1 year"	"1"	172	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"1-4 years"	"1-4"	38	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"5-9 years"	"5-9"	23	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"10-14 years"	"10-14"	33	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"15-19 years"	"15-19"	109	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"20-24 years"	"20-24"	189	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"25-29 years"	"25-29"	190	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"30-34 years"	"30-34"	224	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"35-39 years"	"35-39"	259	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"40-44 years"	"40-44"	325	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"45-49 years"	"45-49"	517	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"50-54 years"	"50-54"	680	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"55-59 years"	"55-59"	1047	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"60-64 years "	"60-64"	1542	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"65-69 years"	"65-69"	1747	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"70-74 years"	"70-74"	2000	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"75-79 years"	"75-79"	2143	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"80-84 years"	"80-84"	2333	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"85-89 years"	"85-89"	2250	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"90-94 years"	"90-94"	1771	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"95-99 years"	"95-99"	740	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"100+ years"	"100+"	148	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"< 1 year"	"1"	175	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"1-4 years"	"1-4"	29	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"5-9 years"	"5-9"	23	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"10-14 years"	"10-14"	33	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"15-19 years"	"15-19"	110	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"20-24 years"	"20-24"	149	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"25-29 years"	"25-29"	177	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"30-34 years"	"30-34"	235	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"35-39 years"	"35-39"	284	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"40-44 years"	"40-44"	320	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"45-49 years"	"45-49"	501	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"50-54 years"	"50-54"	720	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"55-59 years"	"55-59"	1164	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"60-64 years "	"60-64"	1578	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"65-69 years"	"65-69"	1829	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"70-74 years"	"70-74"	2121	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"75-79 years"	"75-79"	2218	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"80-84 years"	"80-84"	2290	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"85-89 years"	"85-89"	2230	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"90-94 years"	"90-94"	1677	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"95-99 years"	"95-99"	767	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"100+ years"	"100+"	143	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"< 1 year"	"1"	149	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"1-4 years"	"1-4"	37	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"5-9 years"	"5-9"	15	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"10-14 years"	"10-14"	36	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"15-19 years"	"15-19"	89	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"20-24 years"	"20-24"	146	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"25-29 years"	"25-29"	180	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"30-34 years"	"30-34"	209	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"35-39 years"	"35-39"	254	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"40-44 years"	"40-44"	289	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"45-49 years"	"45-49"	451	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"50-54 years"	"50-54"	651	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-59 years"	"55-59"	1035	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"60-64 years "	"60-64"	1471	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"65-69 years"	"65-69"	1673	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"70-74 years"	"70-74"	1906	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"75-79 years"	"75-79"	2053	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"80-84 years"	"80-84"	2159	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"85-89 years"	"85-89"	2122	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"90-94 years"	"90-94"	1592	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"95-99 years"	"95-99"	672	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"100+ years"	"100+"	148	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"< 1 year"	"1"	163	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"1-4 years"	"1-4"	32	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"5-9 years"	"5-9"	12	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"10-14 years"	"10-14"	25	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"15-19 years"	"15-19"	82	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"20-24 years"	"20-24"	186	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"25-29 years"	"25-29"	197	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"30-34 years"	"30-34"	203	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"35-39 years"	"35-39"	255	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"40-44 years"	"40-44"	356	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"45-49 years"	"45-49"	456	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"50-54 years"	"50-54"	659	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"55-59 years"	"55-59"	1060	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"60-64 years "	"60-64"	1548	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"65-69 years"	"65-69"	1791	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"70-74 years"	"70-74"	2006	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"75-79 years"	"75-79"	2234	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"80-84 years"	"80-84"	2263	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"85-89 years"	"85-89"	2224	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"90-94 years"	"90-94"	1669	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"95-99 years"	"95-99"	768	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"100+ years"	"100+"	127	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"< 1 year"	"1"	151	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"1-4 years"	"1-4"	40	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"5-9 years"	"5-9"	20	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"10-14 years"	"10-14"	28	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"15-19 years"	"15-19"	82	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"20-24 years"	"20-24"	168	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"25-29 years"	"25-29"	224	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"30-34 years"	"30-34"	228	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"35-39 years"	"35-39"	295	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"40-44 years"	"40-44"	331	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"45-49 years"	"45-49"	500	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"50-54 years"	"50-54"	736	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"55-59 years"	"55-59"	1107	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"60-64 years "	"60-64"	1587	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"65-69 years"	"65-69"	1752	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"70-74 years"	"70-74"	2048	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"75-79 years"	"75-79"	2128	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"80-84 years"	"80-84"	2211	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"85-89 years"	"85-89"	2128	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"90-94 years"	"90-94"	1656	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"95-99 years"	"95-99"	746	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"100+ years"	"100+"	163	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"< 1 year"	"1"	159	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"1-4 years"	"1-4"	36	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"5-9 years"	"5-9"	24	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"10-14 years"	"10-14"	27	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"15-19 years"	"15-19"	105	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"20-24 years"	"20-24"	169	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"25-29 years"	"25-29"	239	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"30-34 years"	"30-34"	252	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"35-39 years"	"35-39"	322	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"40-44 years"	"40-44"	389	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"45-49 years"	"45-49"	535	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"50-54 years"	"50-54"	754	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	"55-59 years"	"55-59"	1150	Not Applicable	Not Applicable
