"Notes"	"Residence State"	"Residence State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Jan., 2021"	"2021/01"	43	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Feb., 2021"	"2021/02"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Mar., 2021"	"2021/03"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Apr., 2021"	"2021/04"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"May, 2021"	"2021/05"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Jun., 2021"	"2021/06"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Jul., 2021"	"2021/07"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Aug., 2021"	"2021/08"	38	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	70	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	67	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	56	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	58	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	48	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	44	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	35	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	45	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	37	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	38	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	43	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	36	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	33	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	43	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	49	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	37	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	51	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	37	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	29	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	32	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	38	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	33	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	34	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jan., 2021"	"2021/01"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Feb., 2021"	"2021/02"	39	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Mar., 2021"	"2021/03"	39	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Apr., 2021"	"2021/04"	37	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"May, 2021"	"2021/05"	45	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jun., 2021"	"2021/06"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jul., 2021"	"2021/07"	38	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Aug., 2021"	"2021/08"	43	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Sep., 2021"	"2021/09"	57	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Oct., 2021"	"2021/10"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Nov., 2021"	"2021/11"	49	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Dec., 2021"	"2021/12"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	57	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	52	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	31	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	39	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	32	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	48	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	48	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	44	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	54	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	43	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	40	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	36	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	40	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jan., 2021"	"2021/01"	64	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Feb., 2021"	"2021/02"	66	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Mar., 2021"	"2021/03"	56	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Apr., 2021"	"2021/04"	54	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"May, 2021"	"2021/05"	69	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jun., 2021"	"2021/06"	70	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jul., 2021"	"2021/07"	71	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Aug., 2021"	"2021/08"	64	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	79	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	101	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	72	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	78	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	106	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	66	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	71	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	58	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	73	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	63	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	61	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	58	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	61	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	59	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	69	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	69	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	45	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	53	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	70	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	75	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	66	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	63	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	62	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Nov., 2023 (provisional and partial)"	"2023/11"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jan., 2021"	"2021/01"	66	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Feb., 2021"	"2021/02"	59	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Mar., 2021"	"2021/03"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Apr., 2021"	"2021/04"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"May, 2021"	"2021/05"	48	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jun., 2021"	"2021/06"	51	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jul., 2021"	"2021/07"	68	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Aug., 2021"	"2021/08"	57	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Sep., 2021"	"2021/09"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Oct., 2021"	"2021/10"	83	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Nov., 2021"	"2021/11"	84	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Dec., 2021"	"2021/12"	80	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	62	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	69	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	55	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	61	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	51	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	50	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	67	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	52	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	52	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	61	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	75	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	76	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	63	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	67	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	49	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	53	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	47	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jan., 2021"	"2021/01"	81	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Feb., 2021"	"2021/02"	63	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Mar., 2021"	"2021/03"	81	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Apr., 2021"	"2021/04"	71	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"May, 2021"	"2021/05"	60	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jun., 2021"	"2021/06"	63	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jul., 2021"	"2021/07"	70	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Aug., 2021"	"2021/08"	58	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	72	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	88	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	93	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	96	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	90	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	82	Not Applicable	Not Applicable
